vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
74,5,5,1094,87.574,482,1208.07,1004.72,203.35,536,38,38
75,6,6,1089,89.934,464,1159.11,899.86,259.25,561,32,32
76,7,7,1037,55.624,413,985.7,743.99,241.71,564,30,30
77,8,8,1058,39.18,428,1069.92,823.7,246.22,570,30,30
78,9,9,1058,32.947,452,1273.78,1075.57,198.21,538,34,34
79,10,10,1026,51.214,433,1018.28,773.26,245.02,525,34,34
80,1,1,1076,55.293,399,999.08,820.81,178.27,619,29,29
81,2,2,1018,59.908,348,815.55,610.97,204.58,620,25,25
82,3,3,1046,49.182,466,1212.56,945.96,266.6,512,34,34
83,4,4,1077,89.934,444,1068.91,809.68,259.23,571,31,31
84,5,5,1034,31.016,412,1007.05,771.86,235.19,566,28,28
85,6,6,1053,77.874,388,975.08,774.87,200.21,607,29,29
86,7,7,993,67.857,379,974.91,705.32,269.59,560,27,27
87,8,8,1043,73.193,386,943.72,685.61,258.11,603,27,27
88,9,9,1058,42.888,409,984.22,637.44,346.78,593,28,28
89,10,10,1036,38.591,443,1111.89,870.53,241.36,531,31,31
90,1,1,1002,99.798,376,911.4,687.61,223.79,570,28,28
91,2,2,1006,110.628,354,802.87,592.69,210.18,606,23,23
92,3,3,1051,59.828,361,866.89,663.6,203.29,642,24,24
