batch_id,selected_request_id,origin,destination,max_wait,Transportation_min,Joby_min,Transportation_Joby_time_saving,pending_count,final_drop_penalty,assigned_vehicle,pickup_time,pickup_time_hhmm,delivery_time,delivery_time_hhmm,final_status
B991,R991,7,1,5,56,9,47,0,1476500,118.0,355.0,11:35,367.0,11:47,Complete
B992,R992,7,4,4,57,9,48,0,1486500,138.0,355.0,11:35,367.0,11:47,Complete
B993,R993,9,4,6,125,17,108,0,2079400,13.0,355.0,11:35,375.0,11:55,Complete
B994,R994,4,9,6,124,18,106,0,2069400,8.0,358.0,11:38,378.0,11:58,Complete
B995,R995,6,9,7,146,22,124,0,2240100,22.0,356.0,11:36,381.0,12:01,Complete
B996,R996,9,5,5,139,19,120,0,2204000,1.0,356.0,11:36,378.0,11:58,Complete
B997,R997,1,9,7,113,18,95,0,1952700,18.0,357.0,11:37,381.0,12:01,Complete
B998,R998,3,6,5,83,12,71,0,1716600,10.0,357.0,11:37,372.0,11:52,Complete
B999,R999,4,7,5,57,9,48,0,1485500,78.0,357.0,11:37,369.0,11:49,Complete
B1000,R1000,10,9,6,171,21,150,0,2503300,87.0,357.0,11:37,381.0,12:01,Complete
B1001,R1001,1,9,7,113,18,95,1,1962700,74.0,360.0,11:40,381.0,12:01,Complete
B1002,R1002,6,1,5,23,9,14,0,1140600,102.0,359.0,11:39,371.0,11:51,Complete
B1003,R1003,4,2,5,56,8,48,1,1498700,62.0,360.0,11:40,371.0,11:51,Complete
B1004,R1004,2,5,6,59,11,48,1,1499100,71.0,361.0,11:41,377.0,11:57,Complete
B1005,R1005,4,2,5,56,8,48,1,1498700,51.0,363.0,11:43,374.0,11:54,Complete
B1006,,4,7,5,57,9,48,1,1495500,,,,,,Overdue
B1007,R1007,9,1,8,114,18,96,1,1971700,25.0,361.0,11:41,382.0,12:02,Complete
B1008,R1008,2,1,5,54,9,45,1,1464000,95.0,362.0,11:42,374.0,11:54,Complete
B1009,R1009,2,5,6,59,10,49,1,1499100,79.0,362.0,11:42,375.0,11:55,Complete
B1010,R1010,5,9,7,138,19,119,1,2202000,32.0,362.0,11:42,384.0,12:04,Complete
B1011,R1011,9,4,6,125,18,107,1,2089400,15.0,362.0,11:42,382.0,12:02,Complete
B1012,R1012,4,2,5,56,8,48,1,1498700,49.0,364.0,11:44,375.0,11:55,Complete
B1013,,4,7,5,57,9,48,1,1495500,,,,,,Overdue
B1014,R1014,6,1,5,23,9,14,1,1150600,52.0,364.0,11:44,376.0,11:56,Complete
B1015,R1015,7,4,4,57,9,48,1,1496500,76.0,363.0,11:43,375.0,11:55,Complete
B1016,R1016,7,9,6,93,14,79,1,1807700,54.0,363.0,11:43,380.0,12:00,Complete
B1017,R1017,9,4,6,125,17,108,1,2089400,16.0,363.0,11:43,383.0,12:03,Complete
B1018,R1018,2,5,6,59,10,49,1,1499100,71.0,364.0,11:44,380.0,12:00,Complete
B1019,R1019,2,6,5,92,13,79,1,1806500,40.0,364.0,11:44,380.0,12:00,Complete
B1020,R1020,1,9,7,113,18,95,1,1962700,58.0,369.0,11:49,390.0,12:10,Complete
B1021,R1021,3,5,6,50,10,40,1,1418200,66.0,365.0,11:45,378.0,11:58,Complete
B1022,R1022,6,7,6,77,15,62,1,1639300,19.0,365.0,11:45,382.0,12:02,Complete
B1023,R1023,7,4,4,57,9,48,1,1496500,142.0,365.0,11:45,377.0,11:57,Complete
B1024,R1024,3,4,4,45,9,36,1,1378400,73.0,366.0,11:46,378.0,11:58,Complete
B1025,R1025,5,8,5,83,16,67,1,1689600,37.0,366.0,11:46,385.0,12:05,Complete
B1026,,6,1,5,23,9,14,2,1160600,,,,,,Overdue
B1027,R1027,6,7,6,77,14,63,1,1639300,21.0,366.0,11:46,383.0,12:03,Complete
B1028,R1028,9,5,5,139,19,120,1,2214000,14.0,366.0,11:46,388.0,12:08,Complete
B1029,R1029,5,9,7,138,19,119,1,2202000,11.0,370.0,11:50,392.0,12:12,Complete
B1030,R1030,4,2,5,56,8,48,1,1498700,60.0,370.0,11:50,381.0,12:01,Complete
B1031,R1031,4,3,4,45,9,36,1,1378400,106.0,368.0,11:48,380.0,12:00,Complete
B1032,R1032,1,7,4,55,9,46,1,1477500,72.0,369.0,11:49,381.0,12:01,Complete
B1033,R1033,9,4,6,125,17,108,1,2089400,20.0,369.0,11:49,389.0,12:09,Complete
B1034,R1034,4,9,6,124,18,106,1,2079400,5.0,370.0,11:50,390.0,12:10,Complete
B1035,R1035,4,10,5,68,14,54,1,1551900,46.0,370.0,11:50,387.0,12:07,Complete
B1036,R1036,6,7,6,77,14,63,1,1639300,48.0,370.0,11:50,387.0,12:07,Complete
B1037,R1037,7,4,4,57,9,48,1,1496500,77.0,370.0,11:50,382.0,12:02,Complete
B1038,R1038,4,3,4,45,9,36,0,1368400,107.0,371.0,11:51,383.0,12:03,Complete
B1039,R1039,6,1,5,23,9,14,0,1140600,83.0,371.0,11:51,383.0,12:03,Complete
B1040,R1040,6,7,6,77,15,62,0,1629300,10.0,375.0,11:55,403.0,12:23,Complete
B1041,R1041,2,5,6,59,10,49,0,1489100,81.0,372.0,11:52,388.0,12:08,Complete
B1042,R1042,8,4,5,76,14,62,0,1630200,34.0,372.0,11:52,388.0,12:08,Complete
B1043,R1043,4,2,5,56,8,48,0,1488700,75.0,373.0,11:53,384.0,12:04,Complete
B1044,R1044,4,7,5,57,9,48,0,1485500,138.0,373.0,11:53,385.0,12:05,Complete
B1045,R1045,7,1,5,56,9,47,0,1476500,151.0,373.0,11:53,385.0,12:05,Complete
B1046,R1046,7,4,4,57,9,48,0,1486500,78.0,373.0,11:53,385.0,12:05,Complete
B1047,R1047,10,3,8,83,17,66,0,1658800,53.0,373.0,11:53,396.0,12:16,Complete
B1048,R1048,1,3,5,49,8,41,0,1418100,103.0,374.0,11:54,385.0,12:05,Complete
B1049,R1049,3,6,5,83,12,71,0,1716600,17.0,374.0,11:54,389.0,12:09,Complete
B1050,R1050,10,3,8,83,17,66,0,1658800,53.0,376.0,11:56,399.0,12:19,Complete
B1051,R1051,1,10,7,61,15,46,0,1458400,102.0,375.0,11:55,396.0,12:16,Complete
B1052,R1052,2,5,6,59,11,48,0,1489100,81.0,375.0,11:55,391.0,12:11,Complete
B1053,R1053,6,7,6,77,15,62,0,1629300,6.0,379.0,11:59,396.0,12:16,Complete
B1054,R1054,7,4,4,57,9,48,0,1486500,147.0,375.0,11:55,387.0,12:07,Complete
B1055,R1055,1,10,7,61,16,45,0,1458400,102.0,378.0,11:58,399.0,12:19,Complete
B1056,R1056,4,10,5,68,14,54,0,1541900,13.0,378.0,11:58,395.0,12:15,Complete
B1057,R1057,5,3,6,50,10,40,0,1408200,2.0,376.0,11:56,389.0,12:09,Complete
B1058,R1058,6,7,6,77,14,63,0,1629300,30.0,376.0,11:56,393.0,12:13,Complete
B1059,R1059,9,1,8,114,18,96,0,1961700,26.0,376.0,11:56,397.0,12:17,Complete
B1060,R1060,10,4,5,66,14,52,0,1521900,59.0,376.0,11:56,393.0,12:13,Complete
B1061,R1061,3,1,5,51,8,43,0,1438100,63.0,377.0,11:57,388.0,12:08,Complete
B1062,R1062,4,3,4,45,9,36,0,1368400,108.0,377.0,11:57,389.0,12:09,Complete
B1063,R1063,3,10,8,83,17,66,0,1658800,24.0,378.0,11:58,398.0,12:18,Complete
B1064,R1064,4,9,6,124,18,106,0,2069400,9.0,379.0,11:59,399.0,12:19,Complete
B1065,R1065,9,4,6,125,18,107,0,2079400,23.0,379.0,11:59,412.0,12:32,Complete
B1066,R1066,4,7,5,57,9,48,0,1485500,76.0,379.0,11:59,391.0,12:11,Complete
B1067,R1067,2,5,6,59,10,49,1,1499100,51.0,380.0,12:00,393.0,12:13,Complete
B1068,R1068,7,5,6,63,12,51,1,1527500,55.0,380.0,12:00,395.0,12:15,Complete
B1069,R1069,7,6,5,78,14,64,1,1650300,42.0,380.0,12:00,397.0,12:17,Complete
B1070,R1070,9,4,5,125,18,107,1,2090400,8.0,381.0,12:01,417.0,12:37,Complete
B1071,R1071,9,10,7,177,21,156,1,2572300,0.0,380.0,12:00,404.0,12:24,Complete
B1072,R1072,4,9,5,124,17,107,1,2080400,3.0,381.0,12:01,401.0,12:21,Complete
B1073,R1073,7,1,5,56,9,47,1,1486500,67.0,381.0,12:01,393.0,12:13,Complete
B1074,R1074,9,4,5,125,17,108,1,2090400,27.0,381.0,12:01,401.0,12:21,Complete
B1075,R1075,10,4,5,66,14,52,1,1531900,65.0,381.0,12:01,398.0,12:18,Complete
B1076,R1076,7,10,7,108,18,90,1,1912100,19.0,385.0,12:05,420.0,12:40,Complete
B1077,R1077,1,10,5,61,16,45,1,1470400,70.0,384.0,12:04,402.0,12:22,Complete
B1078,R1078,10,3,7,83,17,66,1,1669800,12.0,384.0,12:04,404.0,12:24,Complete
B1079,R1079,4,9,5,124,17,107,1,2080400,7.0,385.0,12:05,405.0,12:25,Complete
B1080,R1080,1,10,5,61,16,45,1,1470400,83.0,386.0,12:06,404.0,12:24,Complete
B1081,R1081,1,9,6,113,18,95,1,1963700,25.0,387.0,12:07,408.0,12:28,Complete
B1082,R1082,7,9,5,93,14,79,1,1808700,21.0,387.0,12:07,418.0,12:38,Complete
B1083,R1083,1,7,5,55,9,46,1,1476500,52.0,388.0,12:08,400.0,12:20,Complete
B1084,R1084,2,5,6,59,11,48,1,1499100,60.0,389.0,12:09,402.0,12:22,Complete
B1085,R1085,3,10,9,83,17,66,1,1667800,88.0,389.0,12:09,409.0,12:29,Complete
B1086,R1086,1,10,5,61,16,45,1,1470400,84.0,390.0,12:10,408.0,12:28,Complete
B1087,R1087,2,10,8,106,18,88,1,1891900,33.0,390.0,12:10,411.0,12:31,Complete
B1088,R1088,7,1,5,56,9,47,1,1486500,72.0,390.0,12:10,402.0,12:22,Complete
B1089,R1089,4,10,5,68,14,54,0,1541900,15.0,391.0,12:11,408.0,12:28,Complete
B1090,R1090,7,4,4,57,9,48,0,1486500,138.0,391.0,12:11,403.0,12:23,Complete
B1091,R1091,7,6,5,78,15,63,0,1640300,48.0,391.0,12:11,408.0,12:28,Complete
B1092,R1092,6,9,6,146,22,124,0,2241100,17.0,392.0,12:12,417.0,12:37,Complete
B1093,R1093,7,4,4,57,9,48,0,1486500,85.0,392.0,12:12,404.0,12:24,Complete
B1094,R1094,8,6,5,110,19,91,0,1918000,37.0,393.0,12:13,415.0,12:35,Complete
B1095,R1095,10,3,7,83,17,66,0,1659800,46.0,393.0,12:13,413.0,12:33,Complete
B1096,R1096,2,6,5,92,13,79,0,1796500,49.0,395.0,12:15,411.0,12:31,Complete
B1097,R1097,5,3,5,50,10,40,0,1409200,66.0,395.0,12:15,408.0,12:28,Complete
B1098,R1098,6,7,5,77,15,62,0,1630300,38.0,395.0,12:15,412.0,12:32,Complete
B1099,R1099,6,10,5,79,13,66,0,1669700,40.0,395.0,12:15,411.0,12:31,Complete
B1100,R1100,3,9,5,122,17,105,0,2057100,2.0,396.0,12:16,416.0,12:36,Complete
B1101,R1101,7,4,4,57,9,48,0,1486500,76.0,396.0,12:16,408.0,12:28,Complete
B1102,R1102,7,6,5,78,14,64,0,1640300,30.0,396.0,12:16,413.0,12:33,Complete
B1103,R1103,9,6,5,147,22,125,0,2252100,4.0,396.0,12:16,421.0,12:41,Complete
B1104,R1104,1,7,5,55,9,46,0,1466500,63.0,397.0,12:17,409.0,12:29,Complete
B1105,R1105,3,9,5,122,17,105,0,2057100,47.0,397.0,12:17,417.0,12:37,Complete
B1106,R1106,5,2,5,61,11,50,0,1510100,64.0,397.0,12:17,410.0,12:30,Complete
B1107,R1107,7,1,5,56,9,47,0,1476500,104.0,397.0,12:17,409.0,12:29,Complete
B1108,R1108,7,4,4,57,9,48,0,1486500,75.0,397.0,12:17,409.0,12:29,Complete
B1109,R1109,10,4,5,66,14,52,0,1521900,68.0,397.0,12:17,414.0,12:34,Complete
B1110,R1110,1,10,5,61,16,45,0,1460400,92.0,398.0,12:18,416.0,12:36,Complete
B1111,R1111,3,9,5,122,17,105,0,2057100,82.0,398.0,12:18,418.0,12:38,Complete
B1112,R1112,9,4,5,125,17,108,0,2080400,5.0,399.0,12:19,428.0,12:48,Complete
B1113,R1113,3,8,5,57,12,45,1,1461100,100.0,400.0,12:20,415.0,12:35,Complete
B1114,R1114,7,10,7,108,18,90,1,1912100,6.0,400.0,12:20,428.0,12:48,Complete
B1115,R1115,1,10,5,61,15,46,1,1470400,99.0,401.0,12:21,419.0,12:39,Complete
B1116,,7,4,4,57,9,48,1,1496500,,,,,,Overdue
B1117,,6,7,5,77,14,63,2,1650300,,,,,,Overdue
B1118,R1118,7,5,6,63,12,51,1,1527500,61.0,402.0,12:22,420.0,12:40,Complete
B1119,R1119,9,3,5,121,17,104,1,2057100,9.0,402.0,12:22,422.0,12:42,Complete
B1120,R1120,10,3,7,83,17,66,1,1669800,13.0,402.0,12:22,425.0,12:45,Complete
B1121,R1121,10,3,7,83,17,66,1,1669800,24.0,403.0,12:23,426.0,12:46,Complete
B1122,,7,1,5,56,9,47,1,1486500,,,,,,Overdue
B1123,,7,4,4,57,9,48,1,1496500,,,,,,Overdue
B1124,R1124,10,3,7,83,17,66,1,1669800,13.0,405.0,12:25,428.0,12:48,Complete
B1125,R1125,10,4,5,66,14,52,1,1531900,70.0,405.0,12:25,422.0,12:42,Complete
B1126,R1126,1,10,5,61,15,46,1,1470400,109.0,405.0,12:25,423.0,12:43,Complete
B1127,,6,7,5,77,15,62,2,1650300,,,,,,Overdue
B1128,R1128,7,5,6,63,12,51,1,1527500,61.0,405.0,12:25,423.0,12:43,Complete
B1129,,8,3,5,57,12,45,2,1471100,,,,,,Overdue
B1130,R1130,10,3,7,83,17,66,1,1669800,24.0,406.0,12:26,429.0,12:49,Complete
B1131,R1131,2,5,6,59,10,49,1,1499100,62.0,406.0,12:26,422.0,12:42,Complete
B1132,R1132,7,1,5,56,9,47,1,1486500,124.0,408.0,12:28,420.0,12:40,Complete
B1133,R1133,1,9,6,113,18,95,1,1963700,26.0,407.0,12:27,428.0,12:48,Complete
B1134,R1134,3,9,5,122,17,105,1,2067100,12.0,407.0,12:27,427.0,12:47,Complete
B1135,R1135,6,10,5,79,13,66,1,1679700,71.0,409.0,12:29,425.0,12:45,Complete
B1136,R1136,3,5,6,50,10,40,1,1418200,101.0,408.0,12:28,421.0,12:41,Complete
B1137,R1137,9,4,5,125,18,107,1,2090400,3.0,408.0,12:28,440.0,13:00,Complete
B1138,R1138,2,5,6,59,11,48,1,1499100,62.0,409.0,12:29,425.0,12:45,Complete
B1139,R1139,4,10,5,68,14,54,1,1551900,20.0,409.0,12:29,426.0,12:46,Complete
B1140,R1140,7,4,4,57,9,48,1,1496500,91.0,409.0,12:29,421.0,12:41,Complete
B1141,R1141,3,9,5,122,17,105,1,2067100,53.0,410.0,12:30,430.0,12:50,Complete
B1142,R1142,4,2,4,56,8,48,1,1499700,27.0,410.0,12:30,421.0,12:41,Complete
B1143,R1143,7,4,4,57,9,48,1,1496500,97.0,410.0,12:30,422.0,12:42,Complete
B1144,R1144,7,6,5,78,14,64,1,1650300,52.0,410.0,12:30,427.0,12:47,Complete
B1145,R1145,1,10,5,61,15,46,0,1460400,104.0,412.0,12:32,430.0,12:50,Complete
B1146,R1146,6,8,5,114,19,95,0,1958000,42.0,411.0,12:31,433.0,12:53,Complete
B1147,R1147,3,10,9,83,17,66,0,1657800,90.0,412.0,12:32,432.0,12:52,Complete
B1148,R1148,8,4,5,76,14,62,0,1630200,69.0,412.0,12:32,428.0,12:48,Complete
B1149,R1149,7,4,4,57,9,48,0,1486500,63.0,413.0,12:33,425.0,12:45,Complete
B1150,R1150,2,5,6,59,10,49,0,1489100,64.0,414.0,12:34,427.0,12:47,Complete
B1151,R1151,5,9,5,138,19,119,0,2194000,1.0,414.0,12:34,436.0,12:56,Complete
B1152,R1152,9,4,5,125,18,107,0,2080400,7.0,414.0,12:34,434.0,12:54,Complete
B1153,R1153,1,9,6,113,18,95,0,1953700,67.0,415.0,12:35,436.0,12:56,Complete
B1154,R1154,1,10,5,61,15,46,0,1460400,110.0,415.0,12:35,433.0,12:53,Complete
B1155,R1155,7,1,5,56,9,47,0,1476500,133.0,415.0,12:35,427.0,12:47,Complete
B1156,R1156,2,5,6,59,10,49,0,1489100,98.0,416.0,12:36,429.0,12:49,Complete
B1157,R1157,5,9,5,138,19,119,0,2194000,14.0,416.0,12:36,438.0,12:58,Complete
B1158,R1158,7,4,4,57,9,48,0,1486500,38.0,416.0,12:36,428.0,12:48,Complete
B1159,R1159,7,1,5,56,9,47,0,1476500,134.0,417.0,12:37,429.0,12:49,Complete
B1160,R1160,7,4,4,57,9,48,0,1486500,128.0,417.0,12:37,429.0,12:49,Complete
B1161,R1161,10,4,5,66,14,52,0,1521900,33.0,418.0,12:38,435.0,12:55,Complete
B1162,R1162,1,10,5,61,15,46,0,1460400,111.0,419.0,12:39,437.0,12:57,Complete
B1163,R1163,4,9,5,124,17,107,1,2080400,8.0,420.0,12:40,449.0,13:09,Complete
B1164,R1164,7,4,4,57,9,48,0,1486500,131.0,419.0,12:39,431.0,12:51,Complete
B1165,R1165,10,3,7,83,17,66,0,1659800,15.0,419.0,12:39,439.0,12:59,Complete
B1166,R1166,2,5,6,59,10,49,1,1499100,122.0,420.0,12:40,433.0,12:53,Complete
B1167,R1167,5,9,5,138,19,119,1,2204000,51.0,420.0,12:40,442.0,13:02,Complete
B1168,R1168,8,3,5,57,12,45,1,1461100,100.0,420.0,12:40,435.0,12:55,Complete
B1169,R1169,4,2,4,56,8,48,1,1499700,34.0,421.0,12:41,432.0,12:52,Complete
B1170,R1170,1,8,5,82,14,68,1,1696400,72.0,422.0,12:42,439.0,12:59,Complete
B1171,R1171,2,5,6,59,10,49,1,1499100,132.0,422.0,12:42,438.0,12:58,Complete
B1172,R1172,5,9,5,138,19,119,1,2204000,55.0,422.0,12:42,444.0,13:04,Complete
B1173,R1173,7,10,7,108,18,90,1,1912100,10.0,422.0,12:42,443.0,13:03,Complete
B1174,R1174,9,3,5,121,17,104,1,2057100,11.0,422.0,12:42,442.0,13:02,Complete
B1175,R1175,3,9,5,122,17,105,1,2067100,9.0,425.0,12:45,456.0,13:16,Complete
B1176,R1176,4,2,4,56,8,48,1,1499700,59.0,424.0,12:44,435.0,12:55,Complete
B1177,R1177,4,9,5,124,18,106,1,2080400,16.0,424.0,12:44,444.0,13:04,Complete
B1178,R1178,5,9,5,138,19,119,1,2204000,60.0,424.0,12:44,446.0,13:06,Complete
B1179,R1179,5,10,4,38,12,26,1,1276300,79.0,424.0,12:44,439.0,12:59,Complete
B1180,,8,3,5,57,12,45,2,1471100,,,,,,Overdue
B1181,R1181,10,3,7,83,17,66,1,1669800,0.0,424.0,12:44,444.0,13:04,Complete
B1182,R1182,2,5,6,59,11,48,1,1499100,132.0,425.0,12:45,441.0,13:01,Complete
B1183,R1183,3,6,4,83,12,71,1,1727600,66.0,425.0,12:45,440.0,13:00,Complete
B1184,R1184,2,5,6,59,10,49,1,1499100,137.0,426.0,12:46,442.0,13:02,Complete
B1185,R1185,3,9,5,122,17,105,1,2067100,46.0,427.0,12:47,447.0,13:07,Complete
B1186,R1186,3,10,9,83,17,66,1,1667800,86.0,427.0,12:47,447.0,13:07,Complete
B1187,R1187,8,3,5,57,12,45,1,1461100,22.0,428.0,12:48,443.0,13:03,Complete
B1188,R1188,2,5,6,59,11,48,1,1499100,137.0,429.0,12:49,445.0,13:05,Complete
B1189,R1189,6,10,5,79,13,66,1,1679700,4.0,429.0,12:49,445.0,13:05,Complete
B1190,R1190,1,7,5,55,9,46,1,1476500,95.0,430.0,12:50,442.0,13:02,Complete
B1191,R1191,7,4,4,57,9,48,1,1496500,145.0,430.0,12:50,442.0,13:02,Complete
B1192,R1192,10,4,5,66,14,52,1,1531900,19.0,430.0,12:50,447.0,13:07,Complete
B1193,R1193,2,6,5,92,13,79,0,1796500,105.0,431.0,12:51,447.0,13:07,Complete
B1194,R1194,4,10,5,68,14,54,0,1541900,23.0,431.0,12:51,448.0,13:08,Complete
B1195,R1195,10,4,5,66,14,52,0,1521900,20.0,431.0,12:51,448.0,13:08,Complete
B1196,R1196,2,5,6,59,10,49,0,1489100,149.0,432.0,12:52,445.0,13:05,Complete
B1197,R1197,4,9,5,124,18,106,0,2070400,5.0,432.0,12:52,460.0,13:20,Complete
B1198,R1198,2,9,5,107,16,91,0,1913400,27.0,433.0,12:53,452.0,13:12,Complete
B1199,R1199,7,4,4,57,9,48,0,1486500,103.0,433.0,12:53,445.0,13:05,Complete
B1200,R1200,10,4,5,66,14,52,0,1521900,40.0,433.0,12:53,450.0,13:10,Complete
B1201,R1201,9,1,7,114,18,96,0,1962700,17.0,434.0,12:54,455.0,13:15,Complete
B1202,R1202,4,10,5,68,14,54,0,1541900,7.0,437.0,12:57,466.0,13:26,Complete
B1203,R1203,4,10,5,68,14,54,0,1541900,33.0,438.0,12:58,455.0,13:15,Complete
B1204,R1204,9,10,7,177,21,156,0,2562300,1.0,439.0,12:59,463.0,13:23,Complete
B1205,R1205,2,5,6,59,11,48,0,1489100,159.0,437.0,12:57,453.0,13:13,Complete
B1206,R1206,3,9,5,122,17,105,0,2057100,13.0,437.0,12:57,457.0,13:17,Complete
B1207,R1207,7,1,5,56,9,47,0,1476500,107.0,437.0,12:57,449.0,13:09,Complete
B1208,R1208,1,7,5,55,9,46,0,1466500,112.0,438.0,12:58,450.0,13:10,Complete
B1209,R1209,3,6,4,83,12,71,0,1717600,24.0,438.0,12:58,453.0,13:13,Complete
B1210,R1210,9,4,5,125,18,107,0,2080400,2.0,438.0,12:58,458.0,13:18,Complete
B1211,R1211,1,2,5,54,9,45,0,1454000,113.0,439.0,12:59,451.0,13:11,Complete
B1212,R1212,2,5,6,59,11,48,1,1499100,59.0,440.0,13:00,453.0,13:13,Complete
B1213,R1213,7,4,4,57,9,48,0,1486500,106.0,439.0,12:59,451.0,13:11,Complete
B1214,R1214,4,9,5,124,17,107,1,2080400,3.0,443.0,13:03,472.0,13:32,Complete
B1215,R1215,9,1,7,114,18,96,1,1972700,18.0,441.0,13:01,465.0,13:25,Complete
B1216,R1216,9,2,5,109,16,93,1,1943400,21.0,441.0,13:01,460.0,13:20,Complete
B1217,R1217,6,1,4,23,9,14,1,1151600,66.0,443.0,13:03,455.0,13:15,Complete
B1218,R1218,6,7,5,77,14,63,1,1640300,30.0,442.0,13:02,459.0,13:19,Complete
B1219,R1219,10,3,8,83,17,66,1,1668800,6.0,442.0,13:02,462.0,13:22,Complete
B1220,R1220,3,10,6,83,17,66,1,1670800,11.0,445.0,13:05,465.0,13:25,Complete
B1221,R1221,9,3,4,121,17,104,1,2058100,12.0,443.0,13:03,463.0,13:23,Complete
B1222,R1222,4,2,4,56,8,48,1,1499700,38.0,444.0,13:04,455.0,13:15,Complete
B1223,R1223,9,1,7,114,18,96,1,1972700,18.0,444.0,13:04,468.0,13:28,Complete
B1224,R1224,2,5,6,59,11,48,1,1499100,119.0,445.0,13:05,458.0,13:18,Complete
B1225,,7,4,4,57,9,48,1,1496500,,,,,,Overdue
B1226,R1226,7,5,5,63,12,51,1,1528500,95.0,446.0,13:06,461.0,13:21,Complete
B1227,R1227,10,5,4,38,12,26,1,1276300,79.0,446.0,13:06,461.0,13:21,Complete
B1228,R1228,3,10,6,83,17,66,1,1670800,15.0,447.0,13:07,467.0,13:27,Complete
B1229,R1229,4,2,4,56,8,48,1,1499700,63.0,447.0,13:07,458.0,13:18,Complete
B1230,R1230,7,1,5,56,9,47,1,1486500,96.0,449.0,13:09,461.0,13:21,Complete
B1231,R1231,4,7,4,57,9,48,1,1496500,65.0,448.0,13:08,460.0,13:20,Complete
B1232,R1232,9,3,4,121,17,104,1,2058100,14.0,448.0,13:08,468.0,13:28,Complete
B1233,R1233,5,9,5,138,19,119,0,2194000,61.0,451.0,13:11,473.0,13:33,Complete
B1234,R1234,6,7,5,77,15,62,0,1630300,37.0,451.0,13:11,468.0,13:28,Complete
B1235,R1235,9,3,4,121,17,104,0,2048100,8.0,452.0,13:12,481.0,13:41,Complete
B1236,R1236,2,6,5,92,13,79,0,1796500,34.0,452.0,13:12,468.0,13:28,Complete
B1237,R1237,6,7,5,77,14,63,0,1630300,48.0,452.0,13:12,469.0,13:29,Complete
B1238,R1238,4,2,4,56,8,48,0,1489700,40.0,453.0,13:13,464.0,13:24,Complete
B1239,R1239,6,7,5,77,15,62,0,1630300,24.0,456.0,13:16,473.0,13:33,Complete
B1240,R1240,7,1,5,56,9,47,0,1476500,108.0,453.0,13:13,465.0,13:25,Complete
B1241,R1241,10,4,5,66,14,52,0,1521900,71.0,454.0,13:14,471.0,13:31,Complete
B1242,R1242,10,3,8,83,17,66,0,1658800,10.0,456.0,13:16,476.0,13:36,Complete
B1243,R1243,4,7,4,57,9,48,0,1486500,69.0,457.0,13:17,469.0,13:29,Complete
B1244,R1244,6,7,5,77,14,63,0,1630300,49.0,458.0,13:18,475.0,13:35,Complete
B1245,R1245,9,2,5,109,16,93,1,1943400,16.0,460.0,13:20,479.0,13:39,Complete
B1246,R1246,1,8,5,82,14,68,0,1686400,107.0,459.0,13:19,476.0,13:36,Complete
B1247,R1247,2,5,6,59,11,48,0,1489100,113.0,459.0,13:19,472.0,13:32,Complete
B1248,R1248,7,4,4,57,9,48,0,1486500,22.0,459.0,13:19,471.0,13:31,Complete
B1249,R1249,4,9,5,124,18,106,1,2080400,2.0,461.0,13:21,481.0,13:41,Complete
B1250,R1250,10,6,6,83,12,71,1,1718700,4.0,460.0,13:20,476.0,13:36,Complete
B1251,R1251,1,10,5,61,15,46,1,1470400,114.0,461.0,13:21,479.0,13:39,Complete
B1252,R1252,7,4,4,57,9,48,1,1496500,112.0,461.0,13:21,473.0,13:33,Complete
B1253,R1253,7,4,4,57,9,48,1,1496500,65.0,463.0,13:23,475.0,13:35,Complete
B1254,R1254,10,3,8,83,17,66,1,1668800,1.0,466.0,13:26,495.0,13:55,Complete
B1255,R1255,1,9,7,113,18,95,1,1962700,17.0,463.0,13:23,484.0,13:44,Complete
B1256,,7,4,4,57,9,48,1,1496500,,,,,,Overdue
B1257,R1257,10,3,8,83,17,66,1,1668800,7.0,469.0,13:29,489.0,13:49,Complete
B1258,R1258,9,1,7,114,18,96,1,1972700,13.0,465.0,13:25,486.0,13:46,Complete
B1259,R1259,4,9,5,124,18,106,1,2080400,19.0,466.0,13:26,486.0,13:46,Complete
B1260,R1260,8,3,5,57,12,45,1,1461100,29.0,468.0,13:28,483.0,13:43,Complete
B1261,R1261,4,2,4,56,8,48,1,1499700,70.0,467.0,13:27,478.0,13:38,Complete
B1262,R1262,4,9,5,124,17,107,1,2080400,20.0,467.0,13:27,487.0,13:47,Complete
B1263,R1263,7,5,5,63,12,51,1,1528500,30.0,467.0,13:27,482.0,13:42,Complete
B1264,R1264,8,6,5,110,19,91,1,1928000,42.0,467.0,13:27,489.0,13:49,Complete
B1265,R1265,9,4,6,125,17,108,1,2089400,5.0,467.0,13:27,487.0,13:47,Complete
B1266,R1266,10,4,5,66,14,52,1,1531900,23.0,467.0,13:27,484.0,13:44,Complete
B1267,R1267,3,6,4,83,12,71,1,1727600,0.0,468.0,13:28,483.0,13:43,Complete
B1268,R1268,6,7,5,77,14,63,1,1640300,52.0,468.0,13:28,485.0,13:45,Complete
B1269,R1269,10,3,8,83,17,66,1,1668800,11.0,469.0,13:29,489.0,13:49,Complete
B1270,R1270,4,3,4,45,9,36,1,1378400,91.0,470.0,13:30,482.0,13:42,Complete
B1271,R1271,2,10,6,106,18,88,0,1883900,21.0,471.0,13:31,492.0,13:52,Complete
B1272,R1272,4,2,4,56,8,48,0,1489700,73.0,471.0,13:31,482.0,13:42,Complete
