vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
49,10,10,988,40.924,430,1167.93,849.19,318.74,506,26,26
50,1,1,1106,120.694,446,1212.47,1045.86,166.61,596,32,32
51,2,2,1016,40.584,430,1116.68,840.19,276.49,534,26,26
52,3,3,955,50.833,443,1241.44,1038.6,202.84,456,28,28
53,4,4,1035,77.813,342,980.51,860.49,120.02,653,20,20
54,5,5,956,39.812,382,1058.25,813.72,244.53,530,22,22
55,6,6,1029,28.835,426,1170.92,977.36,193.56,545,29,29
56,7,7,1090,59.176,398,1088.59,982.95,105.64,634,29,29
57,8,8,1056,71.953,404,1049.86,862.16,187.7,600,26,26
58,9,9,1122,23.088,403,1142.84,799.65,343.19,677,21,21
59,10,10,971,32.819,444,1167.57,910.43,257.14,469,29,29
60,1,1,953,36.024,418,1149.65,947.01,202.64,477,29,29
61,2,2,1121,45.658,453,1241.72,882.84,358.88,616,26,26
62,3,3,1123,45.182,498,1282.52,931.53,350.99,561,32,32
63,4,4,953,38.274,406,1156.06,960.9,195.16,493,27,27
64,5,5,1103,29.886,502,1218.91,991.11,227.8,529,36,36
65,6,6,1096,28.052,459,1200.64,866.52,334.12,575,31,31
66,7,7,1096,44.573,458,1241.03,942.99,298.04,582,28,28
67,8,8,1095,81.21,458,1281.09,1114.93,166.16,577,30,30
68,9,9,1038,52.505,389,994.39,828.98,165.41,585,32,32
69,10,10,1082,67.228,510,1343.97,1094.34,249.63,502,35,35
70,1,1,1073,47.545,507,1282.12,1029.86,252.26,498,34,34
71,2,2,1087,19.894,447,1149.99,907.25,242.74,576,32,32
72,3,3,1105,54.113,492,1252.08,989.99,262.09,539,37,37
73,4,4,1107,57.594,516,1336.82,1116.27,220.55,521,35,35
74,5,5,1082,79.694,422,1069.37,897.1,172.27,598,31,31
75,6,6,1029,22.986,329,892.85,649.61,243.24,660,20,20
76,7,7,1036,43.907,414,1067.24,756.79,310.45,570,26,26
77,8,8,1011,50.56,404,980.44,779.11,201.33,545,31,31
78,9,9,1077,33.174,436,1105.45,857.53,247.92,575,33,33
79,10,10,1010,62.838,427,1041.98,742.39,299.59,529,27,27
80,1,1,1010,55.344,406,1068.7,893.0,175.7,542,31,31
81,2,2,1009,39.436,367,826.54,605.9,220.64,588,27,27
82,3,3,1045,48.642,427,1072.55,775.76,296.79,560,29,29
83,4,4,1054,70.754,441,1146.98,912.14,234.84,547,33,33
84,5,5,1024,37.554,420,979.69,766.37,213.32,536,34,34
85,6,6,1023,28.545,369,920.92,760.17,160.75,600,27,27
86,7,7,1074,43.527,400,993.96,782.94,211.02,616,29,29
87,8,8,1021,60.267,385,925.72,734.18,191.54,580,28,28
88,9,9,1041,38.84,428,1070.17,754.89,315.28,557,28,28
89,10,10,1083,129.628,477,1085.13,804.22,280.91,538,34,34
90,1,1,1049,43.876,422,982.21,703.87,278.34,565,31,31
91,2,2,1052,31.499,415,995.41,766.87,228.54,577,30,30
