vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
77,8,8,1050,51.578,384,961.5,728.33,233.17,610,28,28
78,9,9,1068,32.536,464,1150.83,907.56,243.27,534,35,35
79,10,10,1022,63.186,517,1385.06,1204.24,180.82,437,34,34
80,1,1,1028,43.798,454,1242.23,955.86,286.37,512,31,31
81,2,2,1050,46.089,403,1034.02,809.6,224.42,589,29,29
82,3,3,976,62.974,344,854.89,700.15,154.74,580,26,26
83,4,4,1023,50.864,359,867.65,685.23,182.42,620,22,22
84,5,5,1029,29.02,437,1045.56,835.96,209.6,528,32,32
85,6,6,1047,84.278,437,1135.51,866.29,269.22,554,28,28
86,7,7,1040,81.066,361,865.22,673.25,191.97,621,29,29
87,8,8,1045,37.801,381,987.33,767.05,220.28,610,27,27
