num_vehicles,total_penalty,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty
61,3590251600,1837,2446,4283,282.722,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_61,False
62,3570821300,1850,2433,4283,282.987,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_62,False
63,3514530000,1886,2397,4283,282.19,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_63,False
64,3443370800,1931,2352,4283,283.107,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_64,False
65,3381999500,1974,2309,4283,283.298,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_65,False
66,3343270900,1995,2288,4283,282.574,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_66,False
67,3283718700,2036,2247,4283,282.651,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_67,False
68,3247542700,2059,2224,4283,283.017,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_68,False
69,3241430300,2062,2221,4283,283.438,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_69,False
70,3118845200,2145,2138,4283,283.059,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_70,False
71,3109629300,2150,2133,4283,282.651,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_71,False
72,3065687300,2177,2106,4283,282.187,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_72,False
73,3042181800,2194,2089,4283,282.589,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_73,False
74,2979702700,2234,2049,4283,282.864,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_74,False
75,2898583100,2286,1997,4283,282.836,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_75,False
76,2862247500,2312,1971,4283,282.512,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_76,False
77,2831922100,2333,1950,4283,282.475,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_77,False
78,2781049100,2366,1917,4283,282.711,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_78,False
79,2731539000,2396,1887,4283,283.367,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_79,False
80,2680129000,2432,1851,4283,283.215,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_80,False
81,2674448900,2436,1847,4283,283.041,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_81,False
82,2603242900,2486,1797,4283,282.968,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_82,False
83,2547845700,2520,1763,4283,282.939,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_83,False
84,2522600200,2538,1745,4283,282.664,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_84,False
85,2508387000,2548,1735,4283,282.771,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_85,False
86,2449267000,2586,1697,4283,282.812,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_86,False
87,2423933700,2605,1678,4283,282.961,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_87,False
88,2354136700,2653,1630,4283,282.399,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_88,False
89,2351185700,2655,1628,4283,283.538,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_89,False
90,2323144000,2671,1612,4283,282.351,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_90,False
91,2261846100,2713,1570,4283,282.63,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_91,False
92,2236409400,2733,1550,4283,282.193,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_92,False
93,2221358300,2743,1540,4283,282.931,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_93,False
94,2166350500,2779,1504,4283,282.693,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_94,False
95,2110895400,2817,1466,4283,283.021,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_95,False
96,2104300000,2822,1461,4283,282.676,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_96,False
97,2067706000,2845,1438,4283,282.95,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_97,False
98,2037467700,2867,1416,4283,282.898,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_98,False
99,1992106700,2898,1385,4283,282.575,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_99,False
100,1985756000,2906,1377,4283,283.574,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Penalty_per_vehicles\vehicles_100,True
