vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
43,4,4,980,55.344,439,1202.56,949.06,253.5,485,28,28
44,5,5,1007,51.024,482,1324.85,1063.07,261.78,467,29,29
45,6,6,953,18.548,482,1388.6,1052.95,335.65,419,26,26
46,7,7,1119,42.405,398,1100.15,952.79,147.36,671,25,25
47,8,8,975,92.774,404,1120.12,978.07,142.05,511,30,30
48,9,9,1022,27.285,443,1296.41,981.64,314.77,527,26,26
49,10,10,983,30.985,444,1189.54,932.55,256.99,481,29,29
50,1,1,961,44.715,426,1264.41,1076.81,187.6,481,27,27
51,2,2,1099,43.504,480,1312.87,1085.38,227.49,557,31,31
52,3,3,1018,72.248,452,1144.57,934.78,209.79,506,30,30
53,4,4,1021,71.791,401,1112.85,963.21,149.64,560,30,30
54,5,5,1116,67.432,528,1387.15,1043.3,343.85,522,33,33
55,6,6,1023,24.568,362,975.7,744.84,230.86,613,24,24
56,7,7,1084,100.284,472,1247.05,1060.46,186.59,544,34,34
57,8,8,1091,78.444,428,1199.83,1005.42,194.41,611,26,26
58,9,9,989,113.064,437,1134.08,918.64,215.44,492,30,30
59,10,10,1074,31.798,480,1236.78,1051.65,185.13,518,38,38
60,1,1,1044,43.569,502,1300.69,1032.28,268.41,474,34,34
61,2,2,1113,44.938,480,1314.38,1100.52,213.86,567,33,33
62,3,3,1107,36.21,468,1266.58,989.6,276.98,581,29,29
63,4,4,1068,57.144,493,1302.5,1128.79,173.71,507,34,34
64,5,5,1031,41.742,473,1331.59,1015.44,316.15,504,27,27
65,6,6,1029,28.835,472,1137.56,860.89,276.67,491,33,33
66,7,7,1092,44.503,464,1220.38,1017.66,202.72,562,33,33
67,8,8,1084,38.858,448,1179.08,835.69,343.39,586,25,25
68,9,9,1067,32.966,378,1042.78,751.76,291.02,645,22,22
69,10,10,1068,72.384,472,1249.81,1019.74,230.07,536,30,30
70,1,1,1080,41.853,496,1278.74,963.81,314.93,522,31,31
71,2,2,1060,88.22,454,1151.49,948.79,202.7,542,32,32
72,3,3,1077,48.401,465,1225.4,936.86,288.54,548,32,32
73,4,4,1035,127.848,452,1080.67,808.13,272.54,517,33,33
74,5,5,1020,40.263,466,1117.62,863.72,253.9,486,34,34
75,6,6,1037,66.158,468,1188.24,832.42,355.82,507,31,31
76,7,7,1100,63.104,393,959.07,770.71,188.36,647,30,30
77,8,8,1058,70.299,422,971.67,790.45,181.22,568,34,34
78,9,9,992,93.637,352,928.77,633.56,295.21,596,22,22
79,10,10,1024,70.965,440,1164.4,954.07,210.33,526,29,29
80,1,1,1048,39.609,416,1056.01,805.98,250.03,572,30,30
81,2,2,1038,41.069,443,1088.42,831.22,257.2,531,32,32
82,3,3,1053,45.787,405,1039.12,831.56,207.56,592,28,28
83,4,4,1017,67.571,406,959.53,681.4,278.13,557,27,27
84,5,5,1013,112.886,400,908.87,718.07,190.8,551,31,31
85,6,6,1044,67.678,446,1054.23,857.86,196.37,530,34,34
