vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
51,2,2,1039,53.159,382,1019.78,817.53,202.25,607,25,25
52,3,3,1098,85.889,418,1124.8,906.48,218.32,624,28,28
53,4,4,1010,44.471,492,1372.0,1109.16,262.84,448,35,35
54,5,5,950,31.704,432,1152.58,995.25,157.33,452,33,33
55,6,6,955,18.954,384,1027.71,827.31,200.4,515,28,28
56,7,7,949,36.713,351,965.13,690.35,274.78,554,22,22
57,8,8,1000,95.024,308,862.08,734.61,127.47,652,20,20
58,9,9,1130,51.074,433,1208.11,1003.79,204.32,635,31,31
59,10,10,1022,31.054,428,1149.62,918.88,230.74,536,29,29
60,1,1,1120,62.27,542,1414.41,1113.55,300.86,508,35,35
61,2,2,1024,53.385,336,903.29,713.08,190.21,640,24,24
62,3,3,1112,120.674,412,1080.22,905.85,174.37,640,30,30
63,4,4,1077,63.568,526,1326.29,1065.36,260.93,483,34,34
64,5,5,1029,41.585,435,1091.86,795.86,296.0,532,31,31
65,6,6,1109,103.614,500,1342.81,1162.13,180.68,549,30,30
66,7,7,1007,47.59,282,721.86,536.99,184.87,687,19,19
67,8,8,1098,77.124,445,1156.49,910.74,245.75,591,31,31
68,9,9,1066,32.731,440,1186.51,926.66,259.85,568,29,29
69,10,10,1077,51.593,476,1283.87,1109.7,174.17,535,33,33
70,1,1,1071,44.818,504,1224.7,906.25,318.45,499,34,34
71,2,2,1096,53.897,524,1377.94,1076.78,301.16,496,38,38
72,3,3,1099,66.174,446,1155.02,934.52,220.5,593,30,30
73,4,4,1057,62.504,475,1225.04,907.82,317.22,524,29,29
74,5,5,1101,69.113,493,1226.82,1023.87,202.95,530,39,39
75,6,6,1049,87.018,441,1105.72,847.28,258.44,544,32,32
76,7,7,1051,76.102,425,1083.48,955.52,127.96,554,36,36
77,8,8,1099,56.848,395,1024.35,714.45,309.9,654,25,25
78,9,9,1061,32.698,410,1020.02,769.99,250.03,597,27,27
79,10,10,1037,38.411,483,1261.01,1057.45,203.56,490,32,32
80,1,1,1037,15.298,434,1066.69,815.19,251.5,543,30,30
81,2,2,1018,93.85,428,996.69,783.33,213.36,528,31,31
82,3,3,1087,45.728,388,964.95,724.4,240.55,645,27,27
83,4,4,1021,62.468,369,850.49,710.11,140.38,590,31,31
84,5,5,1046,75.078,435,1094.4,833.43,260.97,547,32,32
85,6,6,1102,84.278,447,1182.69,986.81,195.88,591,32,32
86,7,7,1051,43.26,418,1065.91,779.87,286.04,573,30,30
