vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
65,6,6,1114,29.159,515,1345.72,1076.69,269.03,521,39,39
66,7,7,1003,72.944,315,857.15,626.74,230.41,650,19,19
67,8,8,1058,39.296,429,1121.63,928.64,192.99,561,34,34
68,9,9,1063,76.264,399,1033.52,851.11,182.41,612,26,26
69,10,10,1082,112.024,509,1355.59,1125.81,229.78,501,36,36
70,1,1,1108,32.472,475,1228.86,1005.77,223.09,567,33,33
71,2,2,1038,113.394,428,1014.38,815.52,198.86,540,35,35
72,3,3,1021,48.992,448,1105.81,803.67,302.14,519,27,27
73,4,4,923,62.976,411,1043.6,847.66,195.94,454,29,29
74,5,5,1020,48.108,431,1028.16,779.25,248.91,531,29,29
75,6,6,1044,27.155,437,1113.25,924.8,188.45,543,32,32
76,7,7,1016,70.028,392,933.92,700.04,233.88,566,29,29
77,8,8,1099,56.848,435,1174.56,961.47,213.09,604,30,30
78,9,9,993,30.296,392,1005.14,834.38,170.76,543,29,29
79,10,10,1036,125.674,396,989.58,798.17,191.41,582,29,29
80,1,1,1001,99.798,389,989.62,710.16,279.46,564,24,24
81,2,2,1052,43.44,427,1075.05,787.81,287.24,569,28,28
82,3,3,999,111.724,418,968.7,707.55,261.15,519,31,31
83,4,4,1007,55.8,423,1121.31,887.31,234.0,520,32,32
84,5,5,1029,116.716,394,979.22,764.6,214.62,577,29,29
85,6,6,1010,70.913,428,1003.25,832.92,170.33,518,32,32
86,7,7,993,120.828,346,787.98,604.46,183.52,597,25,25
87,8,8,1040,52.927,433,1061.93,862.85,199.08,545,31,31
88,9,9,1051,32.574,460,1177.53,886.45,291.08,529,31,31
89,10,10,1069,23.722,347,923.29,682.49,240.8,678,22,22
90,1,1,1045,19.343,407,1065.19,889.93,175.26,582,28,28
91,2,2,1055,43.59,402,927.64,701.78,225.86,595,29,29
92,3,3,1060,45.3,346,821.43,581.19,240.24,666,24,24
93,4,4,1048,32.457,413,1048.18,735.24,312.94,579,28,28
