vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
50,1,1,1117,63.729,519,1463.68,1237.66,226.02,528,35,35
51,2,2,1026,57.018,445,1136.56,900.83,235.73,519,31,31
52,3,3,1020,50.845,506,1331.23,920.97,410.26,458,28,28
53,4,4,953,21.363,425,1157.82,887.07,270.75,470,29,29
54,5,5,1108,46.642,529,1446.49,1212.32,234.17,511,34,34
55,6,6,1015,37.252,403,1168.91,912.72,256.19,566,23,23
56,7,7,1012,25.102,355,937.04,733.56,203.48,613,22,22
57,8,8,1018,98.628,421,1105.03,939.22,165.81,541,28,28
58,9,9,995,60.61,436,1143.21,883.95,259.26,503,28,28
59,10,10,1137,53.688,536,1502.72,1163.26,339.46,539,31,31
60,1,1,1011,52.428,473,1264.41,1035.74,228.67,476,31,31
61,2,2,1096,27.055,454,1213.87,936.45,277.42,584,29,29
62,3,3,1089,58.938,484,1238.41,901.88,336.53,541,32,32
63,4,4,1062,41.876,507,1345.19,1143.14,202.05,487,34,34
64,5,5,1008,51.024,446,1123.81,878.73,245.08,498,32,32
65,6,6,1012,38.274,412,1119.34,896.05,223.29,542,29,29
66,7,7,1071,51.867,393,1110.48,914.06,196.42,620,29,29
67,8,8,1056,17.986,373,999.56,848.28,151.28,631,26,26
68,9,9,1027,31.17,407,1100.91,906.24,194.67,562,29,29
69,10,10,1067,62.838,516,1289.32,972.0,317.32,487,32,32
70,1,1,1023,105.763,429,1035.55,796.43,239.12,536,29,29
71,2,2,1037,111.728,368,917.8,653.36,264.44,617,26,26
72,3,3,1107,60.284,469,1181.57,887.44,294.13,572,33,33
73,4,4,1065,60.582,491,1307.27,1091.25,216.02,506,34,34
74,5,5,1055,71.844,389,1073.9,865.57,208.33,616,25,25
75,6,6,1082,59.972,427,1107.64,896.3,211.34,589,33,33
76,7,7,1014,46.514,418,1043.52,749.07,294.45,536,30,30
77,8,8,1044,77.938,452,1116.65,818.3,298.35,532,30,30
78,9,9,1001,110.148,378,892.51,710.27,182.24,561,31,31
79,10,10,1034,51.344,455,1195.05,877.88,317.17,519,30,30
